source,target,sign,source_db,confidence
GABPA,EFR3A,1,dorothea,
GABPA,ELOVL6,1,dorothea,
GABPA,ERBB2,1,dorothea,
GABPA,ERCC1,1,dorothea,
GABPA,EXOC6,1,dorothea,
GABPA,FRYL,1,dorothea,
GABPA,IPO11,1,dorothea,
GABPA,LARP4B,1,dorothea,
GABPA,LIG4,1,dorothea,
GABPA,LSM4,1,dorothea,
GABPA,MAD2L1BP,1,dorothea,
GABPA,MARK2,1,dorothea,
GABPA,MBNL1,1,dorothea,
GABPA,MED15,1,dorothea,
GABPA,NCOA2,1,dorothea,
GABPA,NEK7,1,dorothea,
GABPA,NFIB,1,dorothea,
GABPA,NIPBL,1,dorothea,
GABPA,OXR1,1,dorothea,
GABPA,PNKP,1,dorothea,
GABPA,PTK2B,1,dorothea,
GABPA,PTPN12,1,dorothea,
GABPA,PTTG1IP,1,dorothea,
GABPA,RABGEF1,1,dorothea,
GABPA,RNF38,1,dorothea,
GABPA,SEC31A,1,dorothea,
GABPA,STIM2,1,dorothea,
GABPA,TBC1D5,1,dorothea,
GABPA,TCF12,1,dorothea,
GABPA,TM9SF3,1,dorothea,
GABPA,TRAPPC10,1,dorothea,
GABPA,UBR4,1,dorothea,
GABPA,UTRN,1,dorothea,
GABPA,VPS13B,1,dorothea,
GABPA,VPS53,1,dorothea,
GABPA,WDR37,1,dorothea,
GABPA,ZNF280D,1,dorothea,
GATA3,ABCC2,1,dorothea,
GATA3,ARNT2,1,dorothea,
GATA3,ATP2B1,1,dorothea,
GATA3,ATXN10,1,dorothea,
GATA3,BCAS3,1,dorothea,
GATA3,BLCAP,1,dorothea,
GATA3,EGFR,1,dorothea,
GATA3,EPOR,1,dorothea,
GATA3,FBXO11,1,dorothea,
GATA3,FN1,1,dorothea,
GATA3,FNDC3B,1,dorothea,
GATA3,GALNT10,1,dorothea,
GATA3,GCNT4,1,dorothea,
GATA3,GREB1,1,dorothea,
GATA3,IL4R,1,dorothea,
GATA3,ITPK1,1,dorothea,
GATA3,KMT2E,1,dorothea,
GATA3,MAF,1,dorothea,
GATA3,MDM2,1,dorothea,
GATA3,MYC,1,dorothea,
GATA3,NCOA3,1,dorothea,
GATA3,NFKB1,1,dorothea,
GATA3,NRCAM,1,dorothea,
GATA3,RBMS1,1,dorothea,
GATA3,SH3KBP1,1,dorothea,
GATA3,SLIT2,1,dorothea,
GATA3,SPEF2,1,dorothea,
GATA3,SVIL,1,dorothea,
GATA3,TCF7L2,1,dorothea,
GATA3,TET2,1,dorothea,
GATA3,TFF1,1,dorothea,
GATA3,TGFBR3,1,dorothea,
GATA3,UST,1,dorothea,
GATA3,VAPB,1,dorothea,
GATA3,ZNF217,1,dorothea,
GATA3,ZNF507,1,dorothea,
GATA3,ZXDC,1,dorothea,
GATA4,ADA,1,dorothea,
GATA4,CLDN6,1,dorothea,
GATA4,FLNB,1,dorothea,
GATA4,KIAA1217,1,dorothea,
GATA6,APOA1,1,dorothea,
GATA6,SEMA6A,1,dorothea,
GATA6,SVIL,1,dorothea,
GATA6,ABCC5,1,dorothea,
GATA6,ARHGAP42,1,dorothea,
GATA6,ATE1,1,dorothea,
GATA6,ATP2B1,1,dorothea,
GATA6,BCAR3,1,dorothea,
GATA6,BCAS3,1,dorothea,
GATA6,BHLHE40,1,dorothea,
GATA6,CEP128,1,dorothea,
GATA6,CUX1,1,dorothea,
GATA6,DLC1,1,dorothea,
GATA6,DPYSL2,1,dorothea,
GATA6,FILIP1L,1,dorothea,
GATA6,FLNB,1,dorothea,
GATA6,GALNT2,1,dorothea,
GATA6,KRT18,1,dorothea,
GATA6,KRT8,1,dorothea,
GATA6,LMCD1,1,dorothea,
GATA6,MEF2C,1,dorothea,
GATA6,MICAL2,1,dorothea,
GATA6,MID1,1,dorothea,
GATA6,MYLK,1,dorothea,
GATA6,NR5A2,1,dorothea,
GATA6,PCSK5,1,dorothea,
GATA6,PDE4D,1,dorothea,
GATA6,PHLDB2,1,dorothea,
GATA6,PKIB,1,dorothea,
GATA6,PLCB4,1,dorothea,
GATA6,PLEKHA7,1,dorothea,
GATA6,PTK2B,1,dorothea,
GATA6,RBM47,1,dorothea,
GATA6,RGS3,1,dorothea,
GATA6,SH3KBP1,1,dorothea,
GATA6,SH3RF2,1,dorothea,
GATA6,SIPA1L2,1,dorothea,
GATA6,SOX6,1,dorothea,
GATA6,STARD13,1,dorothea,
GATA6,SYNE1,1,dorothea,
GATA6,SYNE2,1,dorothea,
GATA6,TBC1D1,1,dorothea,
GATA6,TMSB4X,1,dorothea,
GATA6,ZFP36L1,1,dorothea,
GLI2,CCND1,1,dorothea,
GLI2,COL5A2,1,dorothea,
GLI2,EFEMP1,-1,dorothea,
GLI2,FGF13,1,dorothea,
GLI2,FOXA2,1,dorothea,
GLI2,GLI1,1,dorothea,
GLI2,IFNGR1,-1,dorothea,
GLI2,PCNA,1,dorothea,
GLI2,PTCH1,1,dorothea,
GLI2,UGCG,-1,dorothea,
GRHL2,KIAA1522,1,dorothea,
GRHL2,LAD1,1,dorothea,
GRHL2,LIPH,1,dorothea,
GRHL2,ABLIM1,1,dorothea,
GRHL2,AFAP1,1,dorothea,
GRHL2,ALCAM,1,dorothea,
GRHL2,ARHGAP32,1,dorothea,
GRHL2,ARHGEF4,1,dorothea,
GRHL2,ATP8B1,1,dorothea,
GRHL2,CAST,1,dorothea,
GRHL2,CCDC12,1,dorothea,
GRHL2,CDCP1,1,dorothea,
GRHL2,CDH1,1,dorothea,
GRHL2,CLDN4,1,dorothea,
GRHL2,CTNNBIP1,1,dorothea,
GRHL2,EPB41L1,1,dorothea,
GRHL2,ESYT2,1,dorothea,
GRHL2,ETV6,1,dorothea,
GRHL2,EVL,1,dorothea,
GRHL2,EXPH5,1,dorothea,
GRHL2,GSN,1,dorothea,
GRHL2,HSPB1,1,dorothea,
GRHL2,IQSEC1,1,dorothea,
GRHL2,KIAA1217,1,dorothea,
GRHL2,LIMCH1,1,dorothea,
GRHL2,LIMK2,1,dorothea,
GRHL2,LPP,1,dorothea,
GRHL2,MACF1,1,dorothea,
GRHL2,MAL2,1,dorothea,
GRHL2,MAP4K4,1,dorothea,
GRHL2,MARK2,1,dorothea,
GRHL2,MID1,1,dorothea,
GRHL2,MYO5B,1,dorothea,
GRHL2,NCEH1,1,dorothea,
GRHL2,OSBPL3,1,dorothea,
GRHL2,PACSIN2,1,dorothea,
GRHL2,PLEKHA7,1,dorothea,
GRHL2,RBM47,1,dorothea,
GRHL2,SCNN1A,1,dorothea,
GRHL2,SGMS1,1,dorothea,
GRHL2,SHANK2,1,dorothea,
GRHL2,SIPA1L3,1,dorothea,
GRHL2,SLC12A8,1,dorothea,
GRHL2,SLC22A23,1,dorothea,
GRHL2,SLC35F2,1,dorothea,
GRHL2,SLC3A2,1,dorothea,
GRHL2,SLC44A3,1,dorothea,
GRHL2,SPIDR,1,dorothea,
GRHL2,SPINT2,1,dorothea,
GRHL2,ST14,1,dorothea,
GRHL2,TAF1B,1,dorothea,
GRHL2,TIAM2,1,dorothea,
GRHL2,TNS3,1,dorothea,
GRHL2,WWC1,1,dorothea,
GRHL2,ZNF608,1,dorothea,
HBP1,AFF1,-1,dorothea,
HBP1,ARID1B,-1,dorothea,
HBP1,ARID5B,-1,dorothea,
HBP1,ATAD2,-1,dorothea,
HBP1,CDK19,-1,dorothea,
HBP1,CITED2,-1,dorothea,
HBP1,CLN6,-1,dorothea,
HBP1,EHD1,-1,dorothea,
HBP1,ELF2,-1,dorothea,
HBP1,ERCC1,-1,dorothea,
HBP1,FOXO3,-1,dorothea,
HBP1,GABARAPL2,-1,dorothea,
HBP1,GNA13,-1,dorothea,
HBP1,GTF2I,-1,dorothea,
HBP1,HECTD1,-1,dorothea,
HBP1,HERC3,-1,dorothea,
HBP1,JMJD1C,-1,dorothea,
HBP1,KANK1,-1,dorothea,
HBP1,KLHDC2,-1,dorothea,
HBP1,LRCH1,-1,dorothea,
HBP1,MAP1LC3B,-1,dorothea,
HBP1,MXI1,-1,dorothea,
HBP1,NIPBL,-1,dorothea,
HBP1,PHPT1,-1,dorothea,
HBP1,PJA2,-1,dorothea,
HBP1,PPM1A,-1,dorothea,
HBP1,PPM1D,-1,dorothea,
HBP1,RNF13,-1,dorothea,
HBP1,RNF38,-1,dorothea,
HBP1,SIN3A,-1,dorothea,
HBP1,SMARCA2,-1,dorothea,
HBP1,SQSTM1,-1,dorothea,
HBP1,TLK1,-1,dorothea,
HBP1,TOPORS,-1,dorothea,
HBP1,VPS26A,-1,dorothea,
HHEX,TLE1,-1,dorothea,
HHEX,A2M,-1,dorothea,
HHEX,ACSS3,-1,dorothea,
HHEX,ADAP2,-1,dorothea,
HHEX,ELMO1,-1,dorothea,
HHEX,NR2F2,-1,dorothea,
HHEX,PLCG2,-1,dorothea,
HHEX,SLC23A2,-1,dorothea,
HIF1A,ABCA1,1,dorothea,
HIF1A,ABCG2,1,dorothea,
HIF1A,ADAM17,1,dorothea,
HIF1A,ADM,1,dorothea,
HIF1A,AGT,1,dorothea,
HIF1A,ANGPT2,1,dorothea,
HIF1A,ANKRD37,1,dorothea,
HIF1A,APH1A,1,dorothea,
HIF1A,AURKA,1,dorothea,
HIF1A,BCL2L1,1,dorothea,
HIF1A,BHLHE40,1,dorothea,
HIF1A,BIRC5,1,dorothea,
HIF1A,BNIP3L,1,dorothea,
HIF1A,CCL2,1,dorothea,
HIF1A,CDKN1A,1,dorothea,
HIF1A,CDKN1B,1,dorothea,
HIF1A,CITED2,1,dorothea,
HIF1A,COX4I1,1,dorothea,
HIF1A,CP,1,dorothea,
HIF1A,DDIT4,1,dorothea,
HIF1A,EGLN1,1,dorothea,
HIF1A,EGLN3,1,dorothea,
HIF1A,ENO2,1,dorothea,
HIF1A,ERCC6,1,dorothea,
HIF1A,ERRFI1,1,dorothea,
HIF1A,ETS1,1,dorothea,
HIF1A,FAM162A,1,dorothea,
HIF1A,FECH,1,dorothea,
HIF1A,FHL1,1,dorothea,
HIF1A,FLT1,1,dorothea,
HIF1A,FOXM1,1,dorothea,
HIF1A,FURIN,1,dorothea,
HIF1A,GAPDH,1,dorothea,
HIF1A,GBE1,1,dorothea,
HIF1A,GFPT1,1,dorothea,
HIF1A,GPX3,1,dorothea,
HIF1A,GYS1,1,dorothea,
HIF1A,HK1,1,dorothea,
HIF1A,HK2,1,dorothea,
HIF1A,HMGCR,1,dorothea,
HIF1A,HMOX1,1,dorothea,
HIF1A,HSP90B1,1,dorothea,
HIF1A,HSPA1B,1,dorothea,
HIF1A,ID2,1,dorothea,
HIF1A,ILK,1,dorothea,
HIF1A,ITGB1,1,dorothea,
HIF1A,KDM3A,1,dorothea,
HIF1A,KDM4B,1,dorothea,
HIF1A,LGALS1,1,dorothea,
HIF1A,LOX,1,dorothea,
HIF1A,MCL1,1,dorothea,
HIF1A,MMP14,1,dorothea,
HIF1A,NAMPT,1,dorothea,
HIF1A,NPM1,1,dorothea,
HIF1A,NPPB,1,dorothea,
HIF1A,NR3C1,1,dorothea,
HIF1A,PDK3,1,dorothea,
HIF1A,PFKFB3,1,dorothea,
HIF1A,PFKFB4,1,dorothea,
HIF1A,PFKL,1,dorothea,
HIF1A,PFKP,1,dorothea,
HIF1A,PGAM1,1,dorothea,
HIF1A,PKM,1,dorothea,
HIF1A,PLAUR,1,dorothea,
HIF1A,PMAIP1,1,dorothea,
HIF1A,POLI,1,dorothea,
HIF1A,PPIA,1,dorothea,
HIF1A,PPP1R10,1,dorothea,
HIF1A,PPP5C,1,dorothea,
HIF1A,RNF7,1,dorothea,
HIF1A,SLC16A4,1,dorothea,
HIF1A,STC2,1,dorothea,
HIF1A,TF,1,dorothea,
HIF1A,TFF3,1,dorothea,
HIF1A,TFRC,1,dorothea,
HIF1A,TIMP1,1,dorothea,
HIF1A,TP53,1,dorothea,
HIF1A,TUBB3,1,dorothea,
HIF1A,VEGFB,1,dorothea,
HIF1A,VHL,1,dorothea,
HINFP,ABT1,1,dorothea,
HINFP,ACBD5,1,dorothea,
HINFP,ATF7IP2,1,dorothea,
HINFP,CCDC9,1,dorothea,
HINFP,CYB5R4,1,dorothea,
HINFP,GPN1,1,dorothea,
HINFP,MPZL1,1,dorothea,
HINFP,REEP5,1,dorothea,
HINFP,TBXAS1,1,dorothea,
HINFP,USP48,1,dorothea,
HMBOX1,NCOA4,-1,dorothea,
HMBOX1,PDE8A,-1,dorothea,
HMBOX1,ADCY10,-1,dorothea,
HMBOX1,AMBRA1,-1,dorothea,
HMBOX1,ASPH,-1,dorothea,
HMBOX1,CDKAL1,-1,dorothea,
HMBOX1,CHD2,-1,dorothea,
HMBOX1,CTBS,-1,dorothea,
HMBOX1,CYTH1,-1,dorothea,
HMBOX1,FOXP1,-1,dorothea,
HMBOX1,KDM4C,-1,dorothea,
HMBOX1,KSR1,-1,dorothea,
HMBOX1,PDE7A,-1,dorothea,
HMBOX1,PEAK1,-1,dorothea,
HMBOX1,PHF21A,-1,dorothea,
HMBOX1,RBM39,-1,dorothea,
HMBOX1,RBPJ,-1,dorothea,
HMBOX1,REV3L,-1,dorothea,
HMBOX1,RICTOR,-1,dorothea,
HMBOX1,SMAD3,-1,dorothea,
HMBOX1,SPIDR,-1,dorothea,
HMBOX1,STK17B,-1,dorothea,
HMBOX1,TNRC6B,-1,dorothea,
HMBOX1,TXNRD1,-1,dorothea,
HMBOX1,VPS13D,-1,dorothea,
HMBOX1,ZNRF1,-1,dorothea,
HNF1B,WDR72,1,dorothea,
HNF1B,ACSL5,1,dorothea,
HNF1B,AKR1C3,1,dorothea,
HNF1B,ARHGAP24,1,dorothea,
HNF1B,ATP6AP1L,1,dorothea,
HNF1B,CNKSR3,1,dorothea,
HNF1B,GLIS3,1,dorothea,
HNF1B,GPR160,1,dorothea,
HNF1B,GPR39,1,dorothea,
HNF1B,HAVCR1,1,dorothea,
HNF1B,HDAC4,1,dorothea,
HNF1B,LPP,1,dorothea,
HNF1B,LYRM1,1,dorothea,
HNF1B,MAL2,1,dorothea,
HNF1B,PARD3,1,dorothea,
HNF1B,PLEKHG3,1,dorothea,
HNF1B,PTP4A1,1,dorothea,
HNF1B,SH3KBP1,1,dorothea,
HNF1B,SPINK1,1,dorothea,
HNF1B,TM4SF4,1,dorothea,
HNF1B,VEPH1,1,dorothea,
HNF1B,ZNF438,1,dorothea,
HNF4A,ABCC2,1,dorothea,
HNF4A,ABCC6,1,dorothea,
HNF4A,ACAT2,1,dorothea,
HNF4A,ACOT13,1,dorothea,
HNF4A,ADAMTS1,1,dorothea,
HNF4A,ALDH6A1,1,dorothea,
HNF4A,ALDOB,1,dorothea,
HNF4A,ANK3,1,dorothea,
HNF4A,APOA1,1,dorothea,
HNF4A,APOA2,1,dorothea,
HNF4A,APOA4,1,dorothea,
HNF4A,APOB,1,dorothea,
HNF4A,APOC3,1,dorothea,
HNF4A,BPHL,1,dorothea,
HNF4A,C3,1,dorothea,
HNF4A,CDKN1A,1,dorothea,
HNF4A,CEBPA,1,dorothea,
HNF4A,CLDN4,1,dorothea,
HNF4A,CYP26A1,1,dorothea,
HNF4A,CYP27A1,1,dorothea,
HNF4A,DSC2,1,dorothea,
HNF4A,EBP,1,dorothea,
HNF4A,EFHD1,1,dorothea,
HNF4A,EPHX1,1,dorothea,
HNF4A,EPHX2,1,dorothea,
HNF4A,EPO,1,dorothea,
HNF4A,EPS15L1,1,dorothea,
HNF4A,F10,1,dorothea,
HNF4A,F2,1,dorothea,
HNF4A,G6PC3,1,dorothea,
HNF4A,GHR,1,dorothea,
HNF4A,GPR39,1,dorothea,
HNF4A,GUCY2C,1,dorothea,
HNF4A,LIPC,1,dorothea,
HNF4A,MME,1,dorothea,
HNF4A,PCK1,1,dorothea,
HNF4A,PCK2,1,dorothea,
HNF4A,PPARA,1,dorothea,
HNF4A,PROS1,1,dorothea,
HNF4A,PRPF3,1,dorothea,
HNF4A,SERPINA1,1,dorothea,
HNF4A,SOAT2,1,dorothea,
HNF4A,SULT2A1,1,dorothea,
HNF4A,TASP1,1,dorothea,
HNF4A,TBP,1,dorothea,
HNF4A,TCF7L2,1,dorothea,
HNF4A,UGT2B7,1,dorothea,
HSF1,HSPA1A,1,dorothea,
HSF1,HSPA1B,1,dorothea,
HSF1,DNAH17,1,dorothea,
HSF1,HPCAL1,1,dorothea,
HSF1,MKNK2,1,dorothea,
HSF1,NADK,1,dorothea,
HSF1,STIP1,1,dorothea,
HSF1,UBB,1,dorothea,
IRF1,OGN,1,dorothea,
IRF1,TP53,1,dorothea,
IRF2,ADAR,1,dorothea,
IRF2,CASP7,1,dorothea,
IRF2,CASP8,1,dorothea,
IRF2,NMI,1,dorothea,
IRF2,NR3C1,1,dorothea,
IRF2,AFF1,1,dorothea,
IRF2,APOL2,1,dorothea,
IRF2,ARID1B,1,dorothea,
IRF2,ATF1,1,dorothea,
IRF2,CEACAM1,1,dorothea,
IRF2,CEP128,1,dorothea,
IRF2,DDX3X,1,dorothea,
IRF2,DPYSL2,1,dorothea,
IRF2,FAM111A,1,dorothea,
IRF2,FAM13A,1,dorothea,
IRF2,FANCA,1,dorothea,
IRF2,FMR1,1,dorothea,
IRF2,FOXP1,1,dorothea,
IRF2,GAB1,1,dorothea,
IRF2,GALK2,1,dorothea,
IRF2,GPBP1L1,1,dorothea,
IRF2,HNRNPF,1,dorothea,
IRF2,IFIT3,1,dorothea,
IRF2,IKZF4,1,dorothea,
IRF2,IL1R1,1,dorothea,
IRF2,ING1,1,dorothea,
IRF2,ISG15,1,dorothea,
IRF2,KLHL8,1,dorothea,
IRF2,MAX,1,dorothea,
IRF2,MDK,1,dorothea,
IRF2,MICB,1,dorothea,
IRF2,NFE2L2,1,dorothea,
IRF2,NFIC,1,dorothea,
IRF2,NUB1,1,dorothea,
IRF2,PARP14,1,dorothea,
IRF2,PATL1,1,dorothea,
IRF2,PER1,1,dorothea,
IRF2,PNRC2,1,dorothea,
IRF2,PRKD2,1,dorothea,
IRF2,PRPSAP1,1,dorothea,
IRF2,PTMA,1,dorothea,
IRF2,PTPN12,1,dorothea,
IRF2,RNF111,1,dorothea,
IRF2,SEMA4B,1,dorothea,
IRF2,SEMA4C,1,dorothea,
IRF2,SLC25A22,1,dorothea,
IRF2,SRBD1,1,dorothea,
IRF2,ST6GAL1,1,dorothea,
IRF2,TGIF1,1,dorothea,
IRF2,UBE2D3,1,dorothea,
IRF2,UBE2L6,1,dorothea,
IRF2,UBR2,1,dorothea,
IRF2,WDR74,1,dorothea,
IRF2,ZC3HAV1,1,dorothea,
IRF2,ZFP36,1,dorothea,
IRF2,ZNF250,1,dorothea,
IRF2,ZNF566,1,dorothea,
IRF2,ZNF93,1,dorothea,
IRF3,IRF7,1,dorothea,
IRF3,ABCA7,1,dorothea,
IRF3,APOBEC3D,1,dorothea,
IRF3,APOBEC3F,1,dorothea,
IRF3,ABHD2,1,dorothea,
IRF3,AKAP8L,1,dorothea,
IRF3,ANKRD23,1,dorothea,
IRF3,APOBEC3C,1,dorothea,
IRF3,APOBEC3G,1,dorothea,
IRF3,ARL16,1,dorothea,
IRF3,BABAM1,1,dorothea,
IRF3,BCAS3,1,dorothea,
IRF3,BST2,1,dorothea,
IRF3,CDCA3,1,dorothea,
IRF3,CEP131,1,dorothea,
IRF3,CLK3,1,dorothea,
IRF3,CNOT3,1,dorothea,
IRF3,CNPY3,1,dorothea,
IRF3,CREB3L4,1,dorothea,
IRF3,CYTH2,1,dorothea,
IRF3,DDX39A,1,dorothea,
IRF3,ERCC2,1,dorothea,
IRF3,FOXK2,1,dorothea,
IRF3,GLCCI1,1,dorothea,
IRF3,GPR108,1,dorothea,
IRF3,GTF3C5,1,dorothea,
IRF3,GTPBP6,1,dorothea,
IRF3,HGS,1,dorothea,
IRF3,KIAA0895L,1,dorothea,
IRF3,LMBR1L,1,dorothea,
IRF3,MED24,1,dorothea,
IRF3,MVD,1,dorothea,
IRF3,NARF,1,dorothea,
IRF3,NUBP2,1,dorothea,
IRF3,PABPN1,1,dorothea,
IRF3,PHPT1,1,dorothea,
IRF3,PRPF31,1,dorothea,
IRF3,RAB11B,1,dorothea,
IRF3,RAB4B,1,dorothea,
IRF3,SHARPIN,1,dorothea,
IRF3,SLC25A28,1,dorothea,
IRF3,TCF3,1,dorothea,
IRF3,TMEM160,1,dorothea,
IRF3,TMEM161A,1,dorothea,
IRF3,TPCN1,1,dorothea,
IRF3,TRAF2,1,dorothea,
IRF3,TYK2,1,dorothea,
IRF3,WBP1,1,dorothea,
IRF3,XRCC3,1,dorothea,
IRF3,ZNF574,1,dorothea,
IRF3,ZNF691,1,dorothea,
IRF3,ZNF775,1,dorothea,
IRF9,IFIT3,1,dorothea,
IRF9,IRF7,1,dorothea,
IRF9,ADAR,1,dorothea,
IRF9,ISG15,1,dorothea,
IRF9,KSR1,1,dorothea,
IRF9,MX1,1,dorothea,
JUN,ACTA1,1,dorothea,
JUN,APP,1,dorothea,
JUN,BATF3,1,dorothea,
JUN,CCND2,1,dorothea,
JUN,CD44,1,dorothea,
JUN,CYP11A1,1,dorothea,
JUN,ETS2,1,dorothea,
JUN,F3,1,dorothea,
JUN,FOS,1,dorothea,
JUN,GCLC,1,dorothea,
JUN,IER5,1,dorothea,
JUN,IGF1,1,dorothea,
JUN,NAT1,1,dorothea,
JUN,NFKB2,1,dorothea,
JUN,NPY,1,dorothea,
JUN,NQO1,-1,dorothea,
JUN,NR3C1,1,dorothea,
JUN,NTS,1,dorothea,
JUN,PDHA1,1,dorothea,
JUN,POLD2,1,dorothea,
JUN,PPARA,1,dorothea,
JUN,RUNX2,1,dorothea,
JUN,SPP1,1,dorothea,
JUN,TFF1,1,dorothea,
JUN,TFPI2,1,dorothea,
JUN,TIMP2,1,dorothea,
JUN,TNFRSF10A,1,dorothea,
JUN,TXN,1,dorothea,
JUN,VIM,1,dorothea,
JUNB,CLU,1,dorothea,
JUNB,PIM1,1,dorothea,
JUNB,ABCC1,1,dorothea,
JUNB,AKAP13,1,dorothea,
JUNB,AUTS2,1,dorothea,
JUNB,BACH1,1,dorothea,
JUNB,BHLHE40,1,dorothea,
JUNB,CCDC12,1,dorothea,
JUNB,CMIP,1,dorothea,
JUNB,DMD,1,dorothea,
JUNB,EHD1,1,dorothea,
JUNB,FOSL1,1,dorothea,
JUNB,FOXK1,1,dorothea,
JUNB,GMDS,1,dorothea,
JUNB,GNA12,1,dorothea,
JUNB,IER5,1,dorothea,
JUNB,KALRN,1,dorothea,
JUNB,KAZN,1,dorothea,
JUNB,KLF6,1,dorothea,
JUNB,LIMS1,1,dorothea,
JUNB,LMNA,1,dorothea,
JUNB,MICAL2,1,dorothea,
JUNB,NACA2,1,dorothea,
JUNB,ROCK2,1,dorothea,
JUNB,RTN4,1,dorothea,
JUNB,SEC14L1,1,dorothea,
JUNB,SH3BP5,1,dorothea,
JUNB,SLC12A8,1,dorothea,
JUNB,SMARCA2,1,dorothea,
JUNB,SPRED2,1,dorothea,
JUNB,TBC1D14,1,dorothea,
JUNB,TGIF1,1,dorothea,
JUNB,TIAM2,1,dorothea,
JUNB,TMSB4X,1,dorothea,
JUNB,TNRC6B,1,dorothea,
JUNB,UBC,1,dorothea,
JUNB,VOPP1,1,dorothea,
JUNB,WWTR1,1,dorothea,
JUNB,ZBTB20,1,dorothea,
JUNB,ZFP36L1,1,dorothea,
JUNB,ZFP36L2,1,dorothea,
JUNB,ZNF217,1,dorothea,
JUND,CLU,1,dorothea,
JUND,NQO2,1,dorothea,
JUND,PLAUR,1,dorothea,
KDM5B,DNAJB12,1,dorothea,
KDM5B,CMIP,1,dorothea,
KDM5B,CTNNA1,1,dorothea,
KDM5B,DAAM1,1,dorothea,
KDM5B,FOXP1,1,dorothea,
KDM5B,JARID2,1,dorothea,
KDM5B,JUP,1,dorothea,
KDM5B,LHFPL2,1,dorothea,
KDM5B,MYH9,1,dorothea,
KDM5B,PPFIBP2,1,dorothea,
KDM5B,PRRC2B,1,dorothea,
KDM5B,RAB11FIP4,1,dorothea,
KDM5B,RREB1,1,dorothea,
KDM5B,SMAD3,1,dorothea,
KDM5B,SYNJ2,1,dorothea,
KDM5B,TGIF1,1,dorothea,
KDM5B,VGLL4,1,dorothea,
KLF13,AP3D1,-1,dorothea,
KLF13,ARID1A,-1,dorothea,
KLF13,ARRDC2,-1,dorothea,
KLF13,ATP6V0D1,-1,dorothea,
KLF13,BCL9L,-1,dorothea,
KLF13,DNAJB1,-1,dorothea,
KLF13,EML2,-1,dorothea,
KLF13,ERCC1,-1,dorothea,
KLF13,FASN,-1,dorothea,
KLF13,FCHO1,-1,dorothea,
KLF13,FKBP5,-1,dorothea,
KLF13,FSCN1,-1,dorothea,
KLF13,JADE1,-1,dorothea,
KLF13,KLHL21,-1,dorothea,
KLF13,LTBP4,-1,dorothea,
KLF13,NDST1,-1,dorothea,
KLF13,NFIC,-1,dorothea,
KLF13,OAZ1,-1,dorothea,
KLF13,PISD,-1,dorothea,
KLF13,PKNOX1,-1,dorothea,
KLF13,PLEC,-1,dorothea,
KLF13,PTOV1,-1,dorothea,
KLF13,REST,-1,dorothea,
KLF13,SAMD11,-1,dorothea,
KLF13,SLC1A5,-1,dorothea,
KLF13,SNX8,-1,dorothea,
KLF13,TBC1D14,-1,dorothea,
KLF13,TYRO3,-1,dorothea,
KLF3,ADD3,1,dorothea,
KLF3,ARHGAP5,1,dorothea,
KLF3,BTBD3,1,dorothea,
KLF3,CACHD1,1,dorothea,
KLF3,CAST,1,dorothea,
KLF3,GNG12,1,dorothea,
KLF3,KCNK1,1,dorothea,
KLF3,MYO5A,1,dorothea,
KLF3,STRBP,1,dorothea,
KLF3,STXBP6,1,dorothea,
KLF3,TRIO,1,dorothea,
KLF3,TSPAN12,1,dorothea,
KLF5,JUP,1,dorothea,
KLF5,LAMB3,1,dorothea,
KLF5,ACTN1,1,dorothea,
KLF5,AGRN,1,dorothea,
KLF5,AHNAK2,1,dorothea,
KLF5,ALDH3A2,1,dorothea,
KLF5,AMN,1,dorothea,
KLF5,ANXA2,1,dorothea,
KLF5,BAIAP2L1,1,dorothea,
KLF5,CANT1,1,dorothea,
KLF5,CD9,1,dorothea,
KLF5,CIRBP,1,dorothea,
KLF5,CLDN4,1,dorothea,
KLF5,COL4A2,1,dorothea,
KLF5,DGKQ,1,dorothea,
KLF5,DIAPH1,1,dorothea,
KLF5,DVL1,1,dorothea,
KLF5,ECE1,1,dorothea,
KLF5,ELF3,1,dorothea,
KLF5,EPHA2,1,dorothea,
KLF5,ERBB2,1,dorothea,
KLF5,ESRP2,1,dorothea,
KLF5,GPR137,1,dorothea,
KLF5,GPX4,1,dorothea,
KLF5,KIAA1522,1,dorothea,
KLF5,KRT8,1,dorothea,
KLF5,LGALS3,1,dorothea,
KLF5,LLGL2,1,dorothea,
KLF5,LNX2,1,dorothea,
KLF5,LSR,1,dorothea,
KLF5,LTBP4,1,dorothea,
KLF5,MIB2,1,dorothea,
KLF5,MIDN,1,dorothea,
KLF5,MKNK2,1,dorothea,
KLF5,MYH14,1,dorothea,
KLF5,MYO1C,1,dorothea,
KLF5,MYO5B,1,dorothea,
KLF5,NFE2L2,1,dorothea,
KLF5,NOL4L,1,dorothea,
KLF5,PLEC,1,dorothea,
KLF5,PPL,1,dorothea,
KLF5,PPP1R13L,1,dorothea,
KLF5,PRKCZ,1,dorothea,
KLF5,PTCH1,1,dorothea,
KLF5,RAB11A,1,dorothea,
KLF5,RAB11FIP1,1,dorothea,
KLF5,RBM47,1,dorothea,
KLF5,RXRA,1,dorothea,
KLF5,S100A16,1,dorothea,
KLF5,SCNN1A,1,dorothea,
KLF5,SDC1,1,dorothea,
KLF5,SH2D3A,1,dorothea,
KLF5,SLC2A1,1,dorothea,
KLF5,SLC48A1,1,dorothea,
