source,target,sign,source_db,confidence
REL,NFKBIA,1,dorothea,
RELB,TNFAIP3,1,dorothea,
RUNX2,ESR1,-1,dorothea,
RUNX2,PSD3,1,dorothea,
RUNX2,AFF3,1,dorothea,
RUNX2,ALCAM,1,dorothea,
RUNX2,AMPD3,1,dorothea,
RUNX2,ANKRD44,1,dorothea,
RUNX2,APP,1,dorothea,
RUNX2,ATP8B4,1,dorothea,
RUNX2,CSGALNACT1,1,dorothea,
RUNX2,DOCK10,1,dorothea,
RUNX2,DOCK2,1,dorothea,
RUNX2,ETS1,1,dorothea,
RUNX2,FARP1,1,dorothea,
RUNX2,GRAMD3,1,dorothea,
RUNX2,ITPR1,1,dorothea,
RUNX2,MYOF,1,dorothea,
RUNX2,NABP1,1,dorothea,
RUNX2,OSBPL3,1,dorothea,
RUNX2,PACSIN2,1,dorothea,
RUNX2,PBX1,1,dorothea,
RUNX2,PIP4K2A,1,dorothea,
RUNX2,PLCB1,1,dorothea,
RUNX2,PTK2,1,dorothea,
RUNX2,RFTN1,1,dorothea,
RUNX2,TBXAS1,1,dorothea,
RUNX2,TLE4,1,dorothea,
SMAD3,AHR,1,dorothea,
SMAD3,CDKN1A,1,dorothea,
SMAD3,JUN,1,dorothea,
SMAD3,MMP9,1,dorothea,
SMAD3,POR,1,dorothea,
SMAD3,TERT,-1,dorothea,
SMAD3,ZFP36,1,dorothea,
SMAD4,AHR,1,dorothea,
SMAD4,BTRC,-1,dorothea,
SMAD4,DACH1,-1,dorothea,
SMAD4,JUN,1,dorothea,
SMAD4,MYC,1,dorothea,
SMAD4,POR,1,dorothea,
SMAD4,RUNX1T1,1,dorothea,
SMAD4,ZFP36,1,dorothea,
SMAD5,DMTF1,1,dorothea,
SMAD5,RHOBTB3,1,dorothea,
SMAD5,SMC4,1,dorothea,
SOX6,9330182L06RIK,1,dorothea,
SOX6,ATP2B4,1,dorothea,
SOX6,LDLR,1,dorothea,
SOX6,LYN,1,dorothea,
SOX6,PARD3B,1,dorothea,
SOX6,PPFIBP2,1,dorothea,
SOX6,SCARB1,1,dorothea,
SOX6,SMAD3,1,dorothea,
SOX6,TBC1D14,1,dorothea,
SOX6,ZEB2,1,dorothea,
SP4,RNF38,1,dorothea,
SP4,APOE,1,dorothea,
SP4,ASAH1,1,dorothea,
SP4,BAZ2B,1,dorothea,
SP4,CDC42EP4,1,dorothea,
SP4,HYOU1,1,dorothea,
SP4,MYADM,1,dorothea,
SP4,NMT2,1,dorothea,
SP4,PTPN4,1,dorothea,
SP4,STAG2,1,dorothea,
SP4,TMEM18,1,dorothea,
SPI1,ACP5,1,dorothea,
SPI1,B2M,1,dorothea,
SPI1,BTK,1,dorothea,
SPI1,CD22,1,dorothea,
SPI1,CD53,1,dorothea,
SPI1,CD86,1,dorothea,
SPI1,CIITA,1,dorothea,
SPI1,CSF2,1,dorothea,
SPI1,CSF3R,1,dorothea,
SPI1,CTSE,1,dorothea,
SPI1,CTSG,1,dorothea,
SPI1,CTSS,1,dorothea,
SPI1,CYBB,1,dorothea,
SPI1,EGR2,1,dorothea,
SPI1,ELANE,1,dorothea,
SPI1,FCER1A,1,dorothea,
SPI1,FOS,1,dorothea,
SPI1,FPR1,-1,dorothea,
SPI1,GATA1,1,dorothea,
SPI1,HCK,1,dorothea,
SPI1,ICAM1,1,dorothea,
SPI1,IFI204,1,dorothea,
SPI1,IFI205,1,dorothea,
SPI1,IFI211,1,dorothea,
SPI1,IFIT3,1,dorothea,
SPI1,IFIT3B,1,dorothea,
SPI1,ITGAM,1,dorothea,
SPI1,ITGB1,1,dorothea,
SPI1,ITGB2,1,dorothea,
SPI1,JCHAIN,1,dorothea,
SPI1,LCP2,1,dorothea,
SPI1,LSP1,1,dorothea,
SPI1,MMP2,1,dorothea,
SPI1,MNDAL,1,dorothea,
SPI1,MPO,1,dorothea,
SPI1,MYB,1,dorothea,
SPI1,P2RY10,1,dorothea,
SPI1,PDGFRB,1,dorothea,
SPI1,PPBP,1,dorothea,
SPI1,PRTN3,1,dorothea,
SPI1,PTGIR,1,dorothea,
SPI1,PTPRE,1,dorothea,
SPI1,REL,1,dorothea,
SPI1,SCARB1,1,dorothea,
SPI1,SERPINB1A,1,dorothea,
SPI1,STAT3,1,dorothea,
SPI1,TBXAS1,1,dorothea,
SPI1,TFEC,1,dorothea,
SPI1,TGFBR2,1,dorothea,
SPI1,TYROBP,1,dorothea,
SPI1,VAV1,1,dorothea,
SPIB,IRF7,-1,dorothea,
SPIB,XBP1,1,dorothea,
SPIB,KLHL6,1,dorothea,
SPIB,BANK1,1,dorothea,
SPIB,BBS9,1,dorothea,
SPIB,BHLHE40,1,dorothea,
SPIB,CD86,1,dorothea,
SPIB,CHL1,1,dorothea,
SPIB,CIITA,1,dorothea,
SPIB,DOCK10,1,dorothea,
SPIB,ECE1,1,dorothea,
SPIB,ELMO1,1,dorothea,
SPIB,GRAMD3,1,dorothea,
SPIB,GSDME,1,dorothea,
SPIB,IKZF1,1,dorothea,
SPIB,IL21R,1,dorothea,
SPIB,ITPR1,1,dorothea,
SPIB,KDM4C,1,dorothea,
SPIB,LRMP,1,dorothea,
SPIB,NDRG1,1,dorothea,
SPIB,PPFIBP2,1,dorothea,
SPIB,RASSF2,1,dorothea,
SPIB,RASSF5,1,dorothea,
SPIB,RUBCNL,1,dorothea,
SPIB,SLC12A3,1,dorothea,
SPIB,SP100,1,dorothea,
SPIB,ST14,1,dorothea,
SPIB,TBC1D4,1,dorothea,
SPIB,TNFAIP8,1,dorothea,
SPIB,UCP2,1,dorothea,
SPIB,VOPP1,1,dorothea,
SPIB,WSCD2,1,dorothea,
STAT1,APOE,1,dorothea,
STAT1,APP,1,dorothea,
STAT1,BCL2,1,dorothea,
STAT1,CCL2,1,dorothea,
STAT1,CCND3,1,dorothea,
STAT1,CCR1,1,dorothea,
STAT1,CD274,1,dorothea,
STAT1,CD86,1,dorothea,
STAT1,CDC7,-1,dorothea,
STAT1,CDKN1A,1,dorothea,
STAT1,CFTR,1,dorothea,
STAT1,CISH,1,dorothea,
STAT1,CTSB,1,dorothea,
STAT1,CX3CL1,1,dorothea,
STAT1,DUOX2,1,dorothea,
STAT1,EDEM2,1,dorothea,
STAT1,ELP3,1,dorothea,
STAT1,ESR1,1,dorothea,
STAT1,FBXO5,1,dorothea,
STAT1,FCGRT,-1,dorothea,
STAT1,FGFR3,-1,dorothea,
STAT1,FOS,1,dorothea,
STAT1,H2-DMA,1,dorothea,
STAT1,H2-DMB1,1,dorothea,
STAT1,H2-DMB2,1,dorothea,
STAT1,H2-EB2,1,dorothea,
STAT1,HCFC1,-1,dorothea,
STAT1,HDAC7,1,dorothea,
STAT1,HMOX1,1,dorothea,
STAT1,HSP90AA1,-1,dorothea,
STAT1,HSPB1,1,dorothea,
STAT1,ICAM1,1,dorothea,
STAT1,IFIT3,1,dorothea,
STAT1,IFIT3B,1,dorothea,
STAT1,IGF1,1,dorothea,
STAT1,IL12A,1,dorothea,
STAT1,IL12RB1,1,dorothea,
STAT1,IL12RB2,1,dorothea,
STAT1,IL18BP,1,dorothea,
STAT1,IL1R1,1,dorothea,
STAT1,IL2RA,1,dorothea,
STAT1,IL6ST,1,dorothea,
STAT1,IRF8,1,dorothea,
STAT1,IRF9,1,dorothea,
STAT1,ISG20,1,dorothea,
STAT1,JAK2,1,dorothea,
STAT1,JUN,1,dorothea,
STAT1,JUNB,1,dorothea,
STAT1,LAP3,1,dorothea,
STAT1,MAN1A,1,dorothea,
STAT1,MAT2A,1,dorothea,
STAT1,MED16,1,dorothea,
STAT1,MMP9,-1,dorothea,
STAT1,MX1,1,dorothea,
STAT1,MX2,1,dorothea,
STAT1,MYC,1,dorothea,
STAT1,NAA35,-1,dorothea,
STAT1,OAS1A,1,dorothea,
STAT1,OAS1B,1,dorothea,
STAT1,OAS1G,1,dorothea,
STAT1,OAS2,1,dorothea,
STAT1,OAS3,1,dorothea,
STAT1,OASL1,1,dorothea,
STAT1,PARP14,1,dorothea,
STAT1,PML,1,dorothea,
STAT1,PRF1,1,dorothea,
STAT1,PROS1,1,dorothea,
STAT1,PTTG1IP,1,dorothea,
STAT1,PWP2,1,dorothea,
STAT1,RBAK,1,dorothea,
STAT1,RNF213,1,dorothea,
STAT1,S100A10,1,dorothea,
STAT1,SCARB1,1,dorothea,
STAT1,SOCS2,1,dorothea,
STAT1,SOCS5,1,dorothea,
STAT1,STAT2,1,dorothea,
STAT1,STAT3,1,dorothea,
STAT1,TLR3,1,dorothea,
STAT1,TNFSF11,1,dorothea,
STAT1,UBR1,1,dorothea,
STAT1,VEGFC,1,dorothea,
STAT1,VPS33B,1,dorothea,
STAT1,WARS,1,dorothea,
STAT1,ZFP1,1,dorothea,
STAT1,ZFP112,1,dorothea,
STAT1,ZFP12,1,dorothea,
STAT1,ZFP128,1,dorothea,
STAT1,ZFP169,1,dorothea,
STAT1,ZFP30,1,dorothea,
STAT1,ZFP354A,1,dorothea,
STAT1,ZFP367,-1,dorothea,
STAT1,ZFP61,1,dorothea,
STAT1,ZFP612,1,dorothea,
STAT1,ZFP655,1,dorothea,
STAT1,ZFP746,1,dorothea,
STAT1,ZFP879,1,dorothea,
STAT1,ZFP961,1,dorothea,
STAT2,IFIT3,1,dorothea,
STAT2,IFIT3B,1,dorothea,
STAT2,IRF1,1,dorothea,
STAT2,MX1,1,dorothea,
STAT2,MX2,1,dorothea,
STAT2,OAS1A,1,dorothea,
STAT2,OAS1B,1,dorothea,
STAT2,OAS1G,1,dorothea,
STAT2,OAS2,1,dorothea,
STAT2,PML,1,dorothea,
STAT3,BIRC3,1,dorothea,
STAT3,BIRC5,1,dorothea,
STAT3,CCL2,1,dorothea,
STAT3,CCND3,1,dorothea,
STAT3,CD274,1,dorothea,
STAT3,CDKN1A,1,dorothea,
STAT3,CISH,1,dorothea,
STAT3,ESR1,1,dorothea,
STAT3,HMOX1,1,dorothea,
STAT3,HSPB1,1,dorothea,
STAT3,IFNAR1,1,dorothea,
STAT3,IGF1,1,dorothea,
STAT3,IL2RA,1,dorothea,
STAT3,IL6ST,1,dorothea,
STAT3,IRF1,1,dorothea,
STAT3,JUNB,1,dorothea,
STAT3,LBP,1,dorothea,
STAT3,PGF,-1,dorothea,
STAT3,PRF1,1,dorothea,
STAT3,PTPN13,1,dorothea,
STAT3,RORA,1,dorothea,
STAT3,STAT1,1,dorothea,
STAT3,ZFP36,1,dorothea,
STAT6,CISH,1,dorothea,
STAT6,FOS,1,dorothea,
STAT6,IRF1,1,dorothea,
TCF12,ABLIM1,1,dorothea,
TCF12,ABR,1,dorothea,
TCF12,ANTXR2,1,dorothea,
TCF12,ARHGEF3,1,dorothea,
TCF12,CAST,1,dorothea,
TCF12,CHD9,1,dorothea,
TCF12,CTNNA1,1,dorothea,
TCF12,FNDC3B,1,dorothea,
TCF12,ITPR2,1,dorothea,
TCF12,JARID2,1,dorothea,
TCF12,LPP,1,dorothea,
TCF12,LRCH1,1,dorothea,
TCF12,NRP2,1,dorothea,
TCF12,PALLD,1,dorothea,
TCF12,PARD3B,1,dorothea,
TCF12,PDE4D,1,dorothea,
TCF12,PLCB1,1,dorothea,
TCF12,PTK2,1,dorothea,
TCF12,SLC37A1,1,dorothea,
TCF12,THADA,1,dorothea,
TCF12,ZBTB38,1,dorothea,
TCF7,BCL2,1,dorothea,
TCF7,BIRC5,1,dorothea,
TCF7,LEF1,1,dorothea,
TCF7,ANTXR2,1,dorothea,
TCF7,ARHGAP15,1,dorothea,
TCF7,BIRC3,1,dorothea,
TCF7,CD86,1,dorothea,
TCF7,CDK17,1,dorothea,
TCF7,DMD,1,dorothea,
TCF7,DOCK10,1,dorothea,
TCF7,GPR15,1,dorothea,
TCF7,IKZF1,1,dorothea,
TCF7,KCNK1,1,dorothea,
TCF7,NUMB,1,dorothea,
TCF7,PDE7A,1,dorothea,
TCF7,PLEC,1,dorothea,
TCF7,PRR5L,1,dorothea,
TCF7,PTPRC,1,dorothea,
TCF7,RHOH,1,dorothea,
TCF7,RIN3,1,dorothea,
TCF7,SOX6,1,dorothea,
TCF7,SP100,1,dorothea,
TCF7,TNFRSF19,1,dorothea,
TCF7,USP48,1,dorothea,
TCF7,ZBTB20,1,dorothea,
TEAD2,RIN3,1,dorothea,
TEAD2,ATP6V1A,1,dorothea,
TEAD2,CTDSP2,1,dorothea,
TEAD2,RHBDF1,1,dorothea,
TEAD2,TBC1D25,1,dorothea,
VDR,BHLHE40,1,dorothea,
VDR,CAMP,1,dorothea,
VDR,CDH1,1,dorothea,
VDR,CDKN1A,1,dorothea,
XBP1,CACNB2,1,dorothea,
XBP1,CTNNA1,1,dorothea,
XBP1,DTNA,1,dorothea,
XBP1,FRMD4B,1,dorothea,
XBP1,PRNP,1,dorothea,
ZEB2,VIM,1,dorothea,
ZEB2,ACVR1,-1,dorothea,
ZEB2,ANXA4,-1,dorothea,
ZEB2,ATP2B4,-1,dorothea,
ZEB2,CREG1,-1,dorothea,
ZEB2,DOCK11,-1,dorothea,
ZEB2,FNDC3B,-1,dorothea,
ZEB2,HIP1,-1,dorothea,
ZEB2,IKZF1,-1,dorothea,
ZEB2,ITPR1,-1,dorothea,
ZEB2,LHFPL2,-1,dorothea,
ZEB2,MEF2C,-1,dorothea,
ZEB2,NFIA,-1,dorothea,
ZEB2,NSMAF,-1,dorothea,
ZEB2,PICALM,-1,dorothea,
ZEB2,PIK3CG,-1,dorothea,
ZEB2,PIP4K2A,-1,dorothea,
ZEB2,PRKAR2B,-1,dorothea,
ZEB2,PRKCB,-1,dorothea,
ZEB2,RAB31,-1,dorothea,
ZEB2,SGMS1,-1,dorothea,
ZEB2,SOX6,-1,dorothea,
ZEB2,SPTBN1,-1,dorothea,
ZEB2,SUSD1,-1,dorothea,
ZEB2,TBC1D5,-1,dorothea,
ZFP110,SLC25A37,-1,dorothea,
ZFP110,TNFAIP8,-1,dorothea,
ZFP110,ZFP12,-1,dorothea,
ZFP110,ZFP263,-1,dorothea,
ZFP110,ZFP397,-1,dorothea,
ZFP110,ZSCAN18,-1,dorothea,
ZFP143,ESCO2,1,dorothea,
ZFP143,FNDC3B,1,dorothea,
ZFP143,FRMD4A,1,dorothea,
ZFP143,ITPR1,1,dorothea,
ZFP143,LMNA,1,dorothea,
ZFP143,MGRN1,1,dorothea,
ZFP143,PLEC,1,dorothea,
ZFP143,RPTOR,1,dorothea,
ZFP143,SPTBN1,1,dorothea,
ZFP143,TALDO1,1,dorothea,
ZFP143,ZMIZ1,1,dorothea,
ZFP24,ADCK1,-1,dorothea,
ZFP24,SGK1,-1,dorothea,
ZFP24,TBXAS1,-1,dorothea,
ZFP24,TRPV4,-1,dorothea,
ZFP263,ABR,-1,dorothea,
ZFP263,ADGRD1,-1,dorothea,
ZFP263,ADGRG1,-1,dorothea,
ZFP263,AGRN,-1,dorothea,
ZFP263,ANO7,-1,dorothea,
ZFP263,ARAP1,-1,dorothea,
ZFP263,ARHGEF16,-1,dorothea,
ZFP263,ARHGEF17,-1,dorothea,
ZFP263,ATP11A,-1,dorothea,
ZFP263,C77080,-1,dorothea,
ZFP263,CACNA1A,-1,dorothea,
ZFP263,CAMK2B,-1,dorothea,
ZFP263,CDC42EP4,-1,dorothea,
ZFP263,CDH23,-1,dorothea,
ZFP263,CTNNA1,-1,dorothea,
ZFP263,ERGIC1,-1,dorothea,
ZFP263,FAM102A,-1,dorothea,
ZFP263,FGFR3,-1,dorothea,
ZFP263,GSN,-1,dorothea,
ZFP263,HPCAL1,-1,dorothea,
ZFP263,ITGB2,-1,dorothea,
ZFP263,ITPK1,-1,dorothea,
ZFP263,ITPR1,-1,dorothea,
ZFP263,KCNH2,-1,dorothea,
ZFP263,LHFPL2,-1,dorothea,
ZFP263,LMNA,-1,dorothea,
ZFP263,LPCAT1,-1,dorothea,
ZFP263,MDGA1,-1,dorothea,
ZFP263,MYO7A,-1,dorothea,
ZFP263,NADK,-1,dorothea,
ZFP263,NOL4L,-1,dorothea,
ZFP263,NOTCH1,-1,dorothea,
ZFP263,OBSCN,-1,dorothea,
ZFP263,OSBPL5,-1,dorothea,
ZFP263,PACSIN1,-1,dorothea,
ZFP263,PDGFRB,-1,dorothea,
ZFP263,PFKP,-1,dorothea,
ZFP263,PLCG2,-1,dorothea,
ZFP263,PLEC,-1,dorothea,
ZFP263,PNPLA7,-1,dorothea,
ZFP263,POLE,-1,dorothea,
ZFP263,POR,-1,dorothea,
ZFP263,PPM1F,-1,dorothea,
ZFP263,PQLC2,-1,dorothea,
ZFP263,PRDM16,-1,dorothea,
ZFP263,PRKAR1B,-1,dorothea,
ZFP263,PRR5,-1,dorothea,
ZFP263,PSD4,-1,dorothea,
ZFP263,PTK7,-1,dorothea,
ZFP263,PTPRU,-1,dorothea,
ZFP263,RAB11FIP3,-1,dorothea,
ZFP263,RALGDS,-1,dorothea,
ZFP263,RALGPS1,-1,dorothea,
ZFP263,RGS3,-1,dorothea,
ZFP263,RPTOR,-1,dorothea,
ZFP263,SARDH,-1,dorothea,
ZFP263,SCARB1,-1,dorothea,
ZFP263,SDC3,-1,dorothea,
ZFP263,SEC14L1,-1,dorothea,
ZFP263,SH3TC1,-1,dorothea,
ZFP263,SLC12A7,-1,dorothea,
ZFP263,SLC6A6,-1,dorothea,
ZFP263,SMAD3,-1,dorothea,
ZFP263,SRC,-1,dorothea,
ZFP263,SYNJ2,-1,dorothea,
ZFP263,TACC3,-1,dorothea,
ZFP263,TANGO2,-1,dorothea,
ZFP263,TBCD,-1,dorothea,
ZFP263,TMEM201,-1,dorothea,
ZFP263,TOP3B,-1,dorothea,
ZFP263,TRAPPC9,-1,dorothea,
ZFP263,TXNRD2,-1,dorothea,
ZFP263,UBAC1,-1,dorothea,
ZFP263,ZBTB16,-1,dorothea,
ZFP263,ZFYVE28,-1,dorothea,
ZFP263,ZMIZ1,-1,dorothea,
ZFP592,FTSJ3,1,dorothea,
ZFP592,PHF8,1,dorothea,
ZFP592,STRIP1,1,dorothea,
ZFP592,VPS26C,1,dorothea,
ZFP639,AHCTF1,-1,dorothea,
ZFP639,CTBS,-1,dorothea,
ZFP639,DNM1L,-1,dorothea,
ZFP639,HIPK3,-1,dorothea,
ZFP639,MAPK9,-1,dorothea,
ZFP639,MEF2A,-1,dorothea,
ZFP639,PHF10,-1,dorothea,
ZFP639,RNF38,-1,dorothea,
ZFP639,RO60,-1,dorothea,
ZFP639,SLC30A5,-1,dorothea,
ZFP639,ZC3H7A,-1,dorothea,
ZFP639,ZFP143,-1,dorothea,
ZFP639,ZZZ3,-1,dorothea,
