source,target,sign,source_db,confidence
MAFF,CPEB4,1,dorothea,
MAFF,CYTH1,1,dorothea,
MAFF,DAAM1,1,dorothea,
MAFF,DST,1,dorothea,
MAFF,FLNB,1,dorothea,
MAFF,FMN1,1,dorothea,
MAFF,JMJD1C,1,dorothea,
MAFF,PALLD,1,dorothea,
MAFF,PDE4D,1,dorothea,
MAFF,PDLIM5,1,dorothea,
MAFF,PHLDB2,1,dorothea,
MAFF,PLXNA2,1,dorothea,
MAFF,PRKAG2,1,dorothea,
MAFF,PRKCH,1,dorothea,
MAFF,RABGAP1L,1,dorothea,
MAFF,RAPGEF1,1,dorothea,
MAFF,RGS3,1,dorothea,
MAFF,SEC14L1,1,dorothea,
MAFF,SMOX,1,dorothea,
MAFF,TBC1D14,1,dorothea,
MAFF,TEC,1,dorothea,
MAFF,TJP2,1,dorothea,
MAFF,TLN2,1,dorothea,
MAFF,VGLL4,1,dorothea,
MAFF,WWP2,1,dorothea,
MAFG,EIF4G3,1,dorothea,
MAFG,ABCC1,1,dorothea,
MAFG,ABL1,1,dorothea,
MAFG,ARHGEF3,1,dorothea,
MAFG,CEP112,1,dorothea,
MAFG,EGLN3,1,dorothea,
MAFG,FMN1,1,dorothea,
MAFG,HDAC4,1,dorothea,
MAFG,KAZN,1,dorothea,
MAFG,KSR1,1,dorothea,
MAFG,LYPLAL1,1,dorothea,
MAFG,MED15,1,dorothea,
MAFG,NABP1,1,dorothea,
MAFG,PDE4D,1,dorothea,
MAFG,PLXNA2,1,dorothea,
MAFG,RAPGEF1,1,dorothea,
MAFG,RERE,1,dorothea,
MAFG,RGS3,1,dorothea,
MAFG,SAMD4,1,dorothea,
MAFG,SLC40A1,1,dorothea,
MAFG,SLC44A1,1,dorothea,
MAFG,SMAD3,1,dorothea,
MAFG,STAU2,1,dorothea,
MAFG,TBC1D14,1,dorothea,
MAFG,TCF4,1,dorothea,
MAFG,TEC,1,dorothea,
MAFG,TJP2,1,dorothea,
MAFG,TSC22D2,1,dorothea,
MAFG,ZBTB20,1,dorothea,
MAFK,ADGRL2,1,dorothea,
MAFK,ARHGEF3,1,dorothea,
MAFK,BACH2,1,dorothea,
MAFK,CACNA1D,1,dorothea,
MAFK,CCDC150,1,dorothea,
MAFK,CDK14,1,dorothea,
MAFK,CEP112,1,dorothea,
MAFK,CHD2,1,dorothea,
MAFK,CLIP4,1,dorothea,
MAFK,CREB5,1,dorothea,
MAFK,DAAM1,1,dorothea,
MAFK,DAB2IP,1,dorothea,
MAFK,DCLK2,1,dorothea,
MAFK,DST,1,dorothea,
MAFK,EGLN3,1,dorothea,
MAFK,EIF4G3,1,dorothea,
MAFK,ERGIC1,1,dorothea,
MAFK,FLNB,1,dorothea,
MAFK,FMN1,1,dorothea,
MAFK,FOXK1,1,dorothea,
MAFK,GNA12,1,dorothea,
MAFK,IGF1R,1,dorothea,
MAFK,MTCL1,1,dorothea,
MAFK,MYCBP2,1,dorothea,
MAFK,PDE4D,1,dorothea,
MAFK,PHLDB2,1,dorothea,
MAFK,RABGAP1L,1,dorothea,
MAFK,RAPGEF1,1,dorothea,
MAFK,RGS3,1,dorothea,
MAFK,SAMD4,1,dorothea,
MAFK,SCN8A,1,dorothea,
MAFK,SEC14L1,1,dorothea,
MAFK,SIK3,1,dorothea,
MAFK,SIPA1L2,1,dorothea,
MAFK,SMAD3,1,dorothea,
MAFK,TBC1D14,1,dorothea,
MAFK,TJP2,1,dorothea,
MAFK,TNS3,1,dorothea,
MAFK,ZBTB20,1,dorothea,
MAX,NPRL3,-1,dorothea,
MAX,ODC1,1,dorothea,
MAX,SERF2,1,dorothea,
MAX,CCND1,1,dorothea,
MAX,CDK6,1,dorothea,
MAX,ABLIM2,1,dorothea,
MAX,ACOT7,1,dorothea,
MAX,AGAP3,1,dorothea,
MAX,AGPAT3,1,dorothea,
MAX,ANKRD13B,1,dorothea,
MAX,AP3D1,1,dorothea,
MAX,ARHGEF3,1,dorothea,
MAX,AUTS2,1,dorothea,
MAX,CAST,1,dorothea,
MAX,CCDC88C,1,dorothea,
MAX,CREB5,1,dorothea,
MAX,CTBP2,1,dorothea,
MAX,CUEDC1,1,dorothea,
MAX,CYTH1,1,dorothea,
MAX,D5ERTD579E,1,dorothea,
MAX,DNM2,1,dorothea,
MAX,EVL,1,dorothea,
MAX,FHL2,1,dorothea,
MAX,GRAMD4,1,dorothea,
MAX,GSN,1,dorothea,
MAX,INSR,1,dorothea,
MAX,JADE2,1,dorothea,
MAX,KDM4B,1,dorothea,
MAX,KLC1,1,dorothea,
MAX,KSR1,1,dorothea,
MAX,LMNA,1,dorothea,
MAX,NFATC2,1,dorothea,
MAX,NOL4L,1,dorothea,
MAX,NRXN2,1,dorothea,
MAX,PCBP1,1,dorothea,
MAX,PFKFB3,1,dorothea,
MAX,PHC2,1,dorothea,
MAX,PLA2G6,1,dorothea,
MAX,PLEC,1,dorothea,
MAX,PPP2R2C,1,dorothea,
MAX,PRKCZ,1,dorothea,
MAX,RAP1GAP2,1,dorothea,
MAX,RGS3,1,dorothea,
MAX,RPS6KA2,1,dorothea,
MAX,SH3KBP1,1,dorothea,
MAX,SH3TC1,1,dorothea,
MAX,SMAD3,1,dorothea,
MAX,SMG6,1,dorothea,
MAX,STAT3,1,dorothea,
MAX,STXBP1,1,dorothea,
MAX,TBCD,1,dorothea,
MAX,VGLL4,1,dorothea,
MAZ,MYC,1,dorothea,
MAZ,CTDSP1,1,dorothea,
MAZ,KCTD15,1,dorothea,
MAZ,MARK2,1,dorothea,
MAZ,PPP1R9B,1,dorothea,
MAZ,PRR12,1,dorothea,
MAZ,RNF220,1,dorothea,
MAZ,ACAP3,1,dorothea,
MAZ,ACTN1,1,dorothea,
MAZ,AGPAT3,1,dorothea,
MAZ,AGRN,1,dorothea,
MAZ,AHDC1,1,dorothea,
MAZ,AP3D1,1,dorothea,
MAZ,ARAP1,1,dorothea,
MAZ,ARID1A,1,dorothea,
MAZ,BCAR1,1,dorothea,
MAZ,CABIN1,1,dorothea,
MAZ,CACNA1A,1,dorothea,
MAZ,CCDC97,1,dorothea,
MAZ,CLIP2,1,dorothea,
MAZ,CRTC1,1,dorothea,
MAZ,CSK,1,dorothea,
MAZ,DGKZ,1,dorothea,
MAZ,DVL1,1,dorothea,
MAZ,EPB41L1,1,dorothea,
MAZ,FBXL19,1,dorothea,
MAZ,GIT1,1,dorothea,
MAZ,GPR137,1,dorothea,
MAZ,GSE1,1,dorothea,
MAZ,HNRNPF,1,dorothea,
MAZ,IRF2BP1,1,dorothea,
MAZ,KCTD2,1,dorothea,
MAZ,KDM2B,1,dorothea,
MAZ,KLF16,1,dorothea,
MAZ,LASP1,1,dorothea,
MAZ,MAPKAPK3,1,dorothea,
MAZ,MED16,1,dorothea,
MAZ,MFSD12,1,dorothea,
MAZ,MLLT1,1,dorothea,
MAZ,MNT,1,dorothea,
MAZ,MSI2,1,dorothea,
MAZ,NCOR2,1,dorothea,
MAZ,NFIA,1,dorothea,
MAZ,NOSIP,1,dorothea,
MAZ,PALM,1,dorothea,
MAZ,PDXK,1,dorothea,
MAZ,PLXNB2,1,dorothea,
MAZ,PPFIA3,1,dorothea,
MAZ,PRPF31,1,dorothea,
MAZ,PTPA,1,dorothea,
MAZ,SERPINH1,1,dorothea,
MAZ,SLC4A2,1,dorothea,
MAZ,SOX12,1,dorothea,
MAZ,SSBP4,1,dorothea,
MAZ,ST3GAL2,1,dorothea,
MAZ,STAT6,1,dorothea,
MAZ,STK10,1,dorothea,
MAZ,STK11,1,dorothea,
MAZ,STK32C,1,dorothea,
MAZ,SYNGAP1,1,dorothea,
MAZ,TACC3,1,dorothea,
MAZ,TCF3,1,dorothea,
MAZ,TRIM47,1,dorothea,
MAZ,UBTF,1,dorothea,
MAZ,ZBTB7A,1,dorothea,
MBD1,SETDB1,-1,dorothea,
MBD1,ANKRD11,-1,dorothea,
MBD1,BANP,-1,dorothea,
MBD1,CELSR3,-1,dorothea,
MBD1,DAZAP1,-1,dorothea,
MBD1,DIDO1,-1,dorothea,
MBD1,DPP9,-1,dorothea,
MBD1,E4F1,-1,dorothea,
MBD1,EXOC7,-1,dorothea,
MBD1,FOXK2,-1,dorothea,
MBD1,HOOK2,-1,dorothea,
MBD1,IFT140,-1,dorothea,
MBD1,KDM4B,-1,dorothea,
MBD1,KMT2B,-1,dorothea,
MBD1,LTO1,-1,dorothea,
MBD1,MAFK,-1,dorothea,
MBD1,NELFA,-1,dorothea,
MBD1,NELFCD,-1,dorothea,
MBD1,PGS1,-1,dorothea,
MBD1,PNPLA6,-1,dorothea,
MBD1,PPP1R37,-1,dorothea,
MBD1,PRPF31,-1,dorothea,
MBD1,PSMG4,-1,dorothea,
MBD1,RBM14,-1,dorothea,
MBD1,RGS12,-1,dorothea,
MBD1,RSAD1,-1,dorothea,
MBD1,SECISBP2,-1,dorothea,
MBD1,SF3A2,-1,dorothea,
MBD1,SRCAP,-1,dorothea,
MBD1,SRSF7,-1,dorothea,
MBD1,TCF25,-1,dorothea,
MBD1,THADA,-1,dorothea,
MBD1,THOP1,-1,dorothea,
MBD1,TRIM41,-1,dorothea,
MBD1,TTLL4,-1,dorothea,
MBD1,UQCC1,-1,dorothea,
MBD1,USP4,-1,dorothea,
MBD1,WRNIP1,-1,dorothea,
MBD1,ZDHHC7,-1,dorothea,
MBD1,ZFP263,-1,dorothea,
MBD1,ZZEF1,-1,dorothea,
MBD2,ADGRB1,1,dorothea,
MBD2,AGAP3,1,dorothea,
MBD2,BC034090,1,dorothea,
MBD2,CELSR1,1,dorothea,
MBD2,CHD4,1,dorothea,
MBD2,ESPN,1,dorothea,
MBD2,EVA1B,1,dorothea,
MBD2,INSYN2A,1,dorothea,
MBD2,OPLAH,1,dorothea,
MBD2,PKP3,1,dorothea,
MBD2,PLEKHG5,1,dorothea,
MBD2,PRKCZ,1,dorothea,
MBD2,RADIL,1,dorothea,
MBD2,SLC16A3,1,dorothea,
MBD2,SPPL2B,1,dorothea,
MBD2,TENM4,1,dorothea,
MBD2,TUB,1,dorothea,
MBD2,TYK2,1,dorothea,
MEF2A,JUN,1,dorothea,
MEF2A,KLF2,1,dorothea,
MEF2A,GTDC1,1,dorothea,
MEF2A,MEF2D,1,dorothea,
MEF2A,SCHIP1,1,dorothea,
MEF2A,AFAP1,1,dorothea,
MEF2A,ARHGAP10,1,dorothea,
MEF2A,ARHGAP42,1,dorothea,
MEF2A,ARHGEF12,1,dorothea,
MEF2A,ARHGEF3,1,dorothea,
MEF2A,ASAP1,1,dorothea,
MEF2A,ATF3,1,dorothea,
MEF2A,BCAS3,1,dorothea,
MEF2A,CAB39,1,dorothea,
MEF2A,CDC42EP3,1,dorothea,
MEF2A,CDYL,1,dorothea,
MEF2A,CHD9,1,dorothea,
MEF2A,CRIM1,1,dorothea,
MEF2A,DAAM1,1,dorothea,
MEF2A,DMD,1,dorothea,
MEF2A,DST,1,dorothea,
MEF2A,EEA1,1,dorothea,
MEF2A,EFR3A,1,dorothea,
MEF2A,ERC1,1,dorothea,
MEF2A,ERCC1,1,dorothea,
MEF2A,ETL4,1,dorothea,
MEF2A,FAM129A,1,dorothea,
MEF2A,FBXW11,1,dorothea,
MEF2A,FCHSD2,1,dorothea,
MEF2A,GOLIM4,1,dorothea,
MEF2A,HIVEP2,1,dorothea,
MEF2A,HMGB1,1,dorothea,
MEF2A,ITGB1,1,dorothea,
MEF2A,ITPR1,1,dorothea,
MEF2A,JMJD1C,1,dorothea,
MEF2A,KDM4C,1,dorothea,
MEF2A,KLF6,1,dorothea,
MEF2A,KLF9,1,dorothea,
MEF2A,LHFPL2,1,dorothea,
MEF2A,LMNA,1,dorothea,
MEF2A,LRCH1,1,dorothea,
MEF2A,LTBP1,1,dorothea,
MEF2A,MACF1,1,dorothea,
MEF2A,MBNL1,1,dorothea,
MEF2A,MEF2C,1,dorothea,
MEF2A,METTL8,1,dorothea,
MEF2A,MSN,1,dorothea,
MEF2A,MYH9,1,dorothea,
MEF2A,NCOA3,1,dorothea,
MEF2A,NCOA7,1,dorothea,
MEF2A,NEDD9,1,dorothea,
MEF2A,NEK6,1,dorothea,
MEF2A,NEK7,1,dorothea,
MEF2A,NFATC2,1,dorothea,
MEF2A,NIN,1,dorothea,
MEF2A,NUMB,1,dorothea,
MEF2A,PALLD,1,dorothea,
MEF2A,PAM,1,dorothea,
MEF2A,PEAK1,1,dorothea,
MEF2A,PHTF2,1,dorothea,
MEF2A,PICALM,1,dorothea,
MEF2A,PIK3AP1,1,dorothea,
MEF2A,PLCL2,1,dorothea,
MEF2A,PRDM2,1,dorothea,
MEF2A,PRKCE,1,dorothea,
MEF2A,PTK2,1,dorothea,
MEF2A,RAB11FIP1,1,dorothea,
MEF2A,RABGAP1L,1,dorothea,
MEF2A,RBPJ,1,dorothea,
MEF2A,RGS3,1,dorothea,
MEF2A,RIN2,1,dorothea,
MEF2A,RIPOR2,1,dorothea,
MEF2A,SAMD4,1,dorothea,
MEF2A,SASH1,1,dorothea,
MEF2A,SIPA1L1,1,dorothea,
MEF2A,SLC12A8,1,dorothea,
MEF2A,ST6GAL1,1,dorothea,
MEF2A,STARD13,1,dorothea,
MEF2A,SVIL,1,dorothea,
MEF2A,TBL1XR1,1,dorothea,
MEF2A,TCF4,1,dorothea,
MEF2A,TJP2,1,dorothea,
MEF2A,TNRC6B,1,dorothea,
MEF2A,TRIO,1,dorothea,
MEF2A,UST,1,dorothea,
MEF2A,UTRN,1,dorothea,
MEF2A,UVRAG,1,dorothea,
MEF2A,WWTR1,1,dorothea,
MEF2A,XYLT1,1,dorothea,
MEF2A,ZEB1,1,dorothea,
MEF2C,CPT1B,1,dorothea,
MEF2C,JUN,1,dorothea,
MEF2C,KLF2,1,dorothea,
MEF2C,NR4A1,-1,dorothea,
MEF2C,CLIC5,1,dorothea,
MEF2C,PLCL2,1,dorothea,
MEF2C,TCF4,1,dorothea,
MEF2C,ANK3,1,dorothea,
MEF2C,ARHGAP10,1,dorothea,
MEF2C,ARHGEF3,1,dorothea,
MEF2C,ARHGEF7,1,dorothea,
MEF2C,ARID1A,1,dorothea,
MEF2C,CDK14,1,dorothea,
MEF2C,CDKL5,1,dorothea,
MEF2C,DNAJB2,1,dorothea,
MEF2C,DPYSL3,1,dorothea,
MEF2C,EBF1,1,dorothea,
MEF2C,ELMSAN1,1,dorothea,
MEF2C,ENTPD1,1,dorothea,
MEF2C,EPS15,1,dorothea,
MEF2C,ERC1,1,dorothea,
MEF2C,ETS1,1,dorothea,
MEF2C,FAM129A,1,dorothea,
MEF2C,FCHSD2,1,dorothea,
MEF2C,FMNL3,1,dorothea,
MEF2C,GTDC1,1,dorothea,
MEF2C,HBS1L,1,dorothea,
MEF2C,HDAC5,1,dorothea,
MEF2C,INPP4A,1,dorothea,
MEF2C,LCA5,1,dorothea,
MEF2C,LIMS1,1,dorothea,
MEF2C,LMNA,1,dorothea,
MEF2C,LRMP,1,dorothea,
MEF2C,MACF1,1,dorothea,
MEF2C,MYH9,1,dorothea,
MEF2C,NDUFV2,1,dorothea,
MEF2C,NEDD9,1,dorothea,
MEF2C,NEK6,1,dorothea,
MEF2C,NFATC1,1,dorothea,
MEF2C,NR3C1,1,dorothea,
MEF2C,NREP,1,dorothea,
MEF2C,NUCB2,1,dorothea,
MEF2C,OXR1,1,dorothea,
MEF2C,PIP4K2A,1,dorothea,
MEF2C,PRKCH,1,dorothea,
MEF2C,RASGRP3,1,dorothea,
MEF2C,REEP1,1,dorothea,
MEF2C,RFTN1,1,dorothea,
MEF2C,RGS3,1,dorothea,
MEF2C,RIPOR2,1,dorothea,
MEF2C,SIPA1L1,1,dorothea,
MEF2C,ST6GAL1,1,dorothea,
MEF2C,TBL1XR1,1,dorothea,
MEF2C,TMEM131L,1,dorothea,
MEF2C,TSPAN12,1,dorothea,
MEIS1,ARHGAP10,1,dorothea,
MEIS1,BBS9,1,dorothea,
MEIS1,BCAR3,1,dorothea,
MEIS1,CACHD1,1,dorothea,
MEIS1,CACNA1A,1,dorothea,
MEIS1,CCDC171,1,dorothea,
MEIS1,CFAP61,1,dorothea,
MEIS1,DAAM1,1,dorothea,
MEIS1,DOCK5,1,dorothea,
MEIS1,DPYSL3,1,dorothea,
MEIS1,DSE,1,dorothea,
MEIS1,DST,1,dorothea,
MEIS1,DYRK1A,1,dorothea,
MEIS1,ETL4,1,dorothea,
MEIS1,ETS1,1,dorothea,
MEIS1,FBN1,1,dorothea,
MEIS1,FOXP2,1,dorothea,
MEIS1,FRYL,1,dorothea,
MEIS1,GAS7,1,dorothea,
MEIS1,GHR,1,dorothea,
MEIS1,GLIS3,1,dorothea,
MEIS1,GNA12,1,dorothea,
MEIS1,HECW2,1,dorothea,
MEIS1,JCAD,1,dorothea,
MEIS1,KSR1,1,dorothea,
MEIS1,MID1,1,dorothea,
MEIS1,NFIA,1,dorothea,
MEIS1,NFIB,1,dorothea,
MEIS1,PALLD,1,dorothea,
MEIS1,PARD3,1,dorothea,
MEIS1,PLCL2,1,dorothea,
MEIS1,PLD1,1,dorothea,
MEIS1,RAPGEF5,1,dorothea,
MEIS1,RERE,1,dorothea,
MEIS1,RIPOR2,1,dorothea,
MEIS1,RYR3,1,dorothea,
MEIS1,SPTBN1,1,dorothea,
MEIS1,TCF4,1,dorothea,
MEIS1,TLE4,1,dorothea,
MEIS1,TNIK,1,dorothea,
MEIS1,UBE2E1,1,dorothea,
MEIS1,UBR3,1,dorothea,
MEIS1,USP6NL,1,dorothea,
MEIS1,VGLL4,1,dorothea,
MEIS1,XXYLT1,1,dorothea,
MEIS2,MCC,1,dorothea,
MEIS2,TGFBR3,1,dorothea,
MEIS2,ADD3,1,dorothea,
MEIS2,ANKRD11,1,dorothea,
MEIS2,ATAD2B,1,dorothea,
MEIS2,ATP2B4,1,dorothea,
MEIS2,CCNY,1,dorothea,
MEIS2,CNOT10,1,dorothea,
MEIS2,CORO1C,1,dorothea,
MEIS2,DMD,1,dorothea,
MEIS2,DNM2,1,dorothea,
MEIS2,DOCK9,1,dorothea,
MEIS2,DST,1,dorothea,
MEIS2,ETV1,1,dorothea,
MEIS2,FAM13A,1,dorothea,
MEIS2,FAM184A,1,dorothea,
MEIS2,FRYL,1,dorothea,
MEIS2,HDAC4,1,dorothea,
MEIS2,HK1,1,dorothea,
MEIS2,HNRNPLL,1,dorothea,
MEIS2,ITSN1,1,dorothea,
MEIS2,KCNH2,1,dorothea,
MEIS2,MAN1C1,1,dorothea,
MEIS2,MAPRE2,1,dorothea,
MEIS2,MBD5,1,dorothea,
MEIS2,MEF2C,1,dorothea,
MEIS2,MITF,1,dorothea,
MEIS2,MRTFA,1,dorothea,
MEIS2,NAV2,1,dorothea,
MEIS2,NCOA7,1,dorothea,
MEIS2,NFIA,1,dorothea,
MEIS2,NR2F2,1,dorothea,
MEIS2,PTK2,1,dorothea,
MEIS2,RABGAP1L,1,dorothea,
MEIS2,ROR2,1,dorothea,
MEIS2,SBF2,1,dorothea,
MEIS2,SDCCAG8,1,dorothea,
MEIS2,SORBS1,1,dorothea,
MEIS2,SPIDR,1,dorothea,
MEIS2,SPRED2,1,dorothea,
MEIS2,SPTBN1,1,dorothea,
MEIS2,SSBP2,1,dorothea,
MEIS2,SSBP3,1,dorothea,
MEIS2,SSH1,1,dorothea,
MEIS2,STXBP5,1,dorothea,
MEIS2,TNIK,1,dorothea,
MEIS2,ZFP608,1,dorothea,
MITF,APEX1,1,dorothea,
MITF,BIRC7,1,dorothea,
MITF,CDK2,1,dorothea,
MITF,CTSK,1,dorothea,
MITF,DIAPH1,1,dorothea,
MITF,HERC2,1,dorothea,
MITF,HIF1A,1,dorothea,
MITF,ITPR1,1,dorothea,
MITF,KIT,1,dorothea,
MITF,MAPRE2,1,dorothea,
MITF,MET,1,dorothea,
MITF,MLANA,1,dorothea,
MITF,OCA2,1,dorothea,
MITF,PMEL,1,dorothea,
MITF,PRKCB,1,dorothea,
MITF,RAB27A,1,dorothea,
MITF,STARD13,1,dorothea,
MITF,TBC1D1,1,dorothea,
MNT,GATAD2A,-1,dorothea,
MNT,PLEC,-1,dorothea,
MNT,SH3BP2,-1,dorothea,
MNT,ACIN1,-1,dorothea,
MNT,ADGRV1,-1,dorothea,
MNT,AGAP3,-1,dorothea,
MNT,ANKRD11,-1,dorothea,
MNT,AP3D1,-1,dorothea,
MNT,BCL9L,-1,dorothea,
MNT,BCR,-1,dorothea,
MNT,CAST,-1,dorothea,
MNT,CMIP,-1,dorothea,
MNT,COBL,-1,dorothea,
MNT,CSNK1D,-1,dorothea,
MNT,ECE1,-1,dorothea,
MNT,ELL,-1,dorothea,
MNT,ELMSAN1,-1,dorothea,
MNT,EPN2,-1,dorothea,
MNT,EVL,-1,dorothea,
MNT,FAM131A,-1,dorothea,
MNT,FOXK2,-1,dorothea,
MNT,GREB1,-1,dorothea,
MNT,GSN,-1,dorothea,
MNT,KDM4B,-1,dorothea,
MNT,KDM6B,-1,dorothea,
MNT,LRRFIP1,-1,dorothea,
MNT,MAFK,-1,dorothea,
MNT,MARK2,-1,dorothea,
MNT,MED15,-1,dorothea,
MNT,MGRN1,-1,dorothea,
MNT,MYH9,-1,dorothea,
MNT,NCOR2,-1,dorothea,
MNT,NET1,-1,dorothea,
MNT,NGLY1,-1,dorothea,
MNT,PDXK,-1,dorothea,
MNT,PDZRN3,-1,dorothea,
MNT,PFKFB3,-1,dorothea,
MNT,POR,-1,dorothea,
MNT,PPP2R2C,-1,dorothea,
MNT,PRKAG2,-1,dorothea,
MNT,PRRC2B,-1,dorothea,
MNT,RAB40C,-1,dorothea,
MNT,RAI1,-1,dorothea,
MNT,RAPGEF1,-1,dorothea,
MNT,RARA,-1,dorothea,
MNT,RFX2,-1,dorothea,
MNT,RGS3,-1,dorothea,
MNT,SKI,-1,dorothea,
MNT,SLC16A3,-1,dorothea,
MNT,SYMPK,-1,dorothea,
MNT,TLE3,-1,dorothea,
MNT,TMEM127,-1,dorothea,
MNT,VGLL4,-1,dorothea,
MNT,ZFP395,-1,dorothea,
MXI1,CAST,-1,dorothea,
MXI1,CTBP2,-1,dorothea,
MXI1,DST,-1,dorothea,
MXI1,FAM13A,-1,dorothea,
MXI1,SSBP3,-1,dorothea,
MXI1,ACAP3,-1,dorothea,
MXI1,ACLY,-1,dorothea,
MXI1,AHNAK,-1,dorothea,
MXI1,AK2,-1,dorothea,
MXI1,AMPD2,-1,dorothea,
MXI1,AP3D1,-1,dorothea,
MXI1,ARAP1,-1,dorothea,
MXI1,ARHGAP45,-1,dorothea,
MXI1,ARHGEF3,-1,dorothea,
MXI1,ARID1B,-1,dorothea,
MXI1,ARID3A,-1,dorothea,
MXI1,AUTS2,-1,dorothea,
MXI1,BCAR1,-1,dorothea,
MXI1,CDK6,-1,dorothea,
MXI1,CDKN2C,-1,dorothea,
MXI1,CUX1,-1,dorothea,
MXI1,CYTH1,-1,dorothea,
MXI1,EML2,-1,dorothea,
MXI1,EPB41,-1,dorothea,
MXI1,FAM214B,-1,dorothea,
MXI1,FGGY,-1,dorothea,
MXI1,FOXK1,-1,dorothea,
MXI1,FOXN3,-1,dorothea,
MXI1,FOXO3,-1,dorothea,
MXI1,GLRX5,-1,dorothea,
MXI1,GORASP2,-1,dorothea,
MXI1,HDAC5,-1,dorothea,
MXI1,HMGB1,-1,dorothea,
MXI1,HMOX2,-1,dorothea,
MXI1,IGF1R,-1,dorothea,
MXI1,ING1,-1,dorothea,
MXI1,KDM4B,-1,dorothea,
MXI1,KLF10,-1,dorothea,
MXI1,KLF16,-1,dorothea,
MXI1,KSR1,-1,dorothea,
MXI1,LMNA,-1,dorothea,
MXI1,MACF1,-1,dorothea,
MXI1,MAP1LC3B,-1,dorothea,
MXI1,MCRIP2,-1,dorothea,
MXI1,MSI2,-1,dorothea,
MXI1,NFE2L1,-1,dorothea,
MXI1,NFE2L2,-1,dorothea,
MXI1,NOL4L,-1,dorothea,
MXI1,PCBP1,-1,dorothea,
MXI1,PDXK,-1,dorothea,
MXI1,PFKFB3,-1,dorothea,
MXI1,PKM,-1,dorothea,
MXI1,PTPA,-1,dorothea,
MXI1,RBFOX2,-1,dorothea,
MXI1,RUSC1,-1,dorothea,
MXI1,RUVBL1,-1,dorothea,
MXI1,SGMS1,-1,dorothea,
MXI1,SMAD3,-1,dorothea,
MXI1,STK32C,-1,dorothea,
MXI1,TLE3,-1,dorothea,
MXI1,TLE4,-1,dorothea,
MXI1,TNS1,-1,dorothea,
MXI1,TRAPPC9,-1,dorothea,
MXI1,TSPAN4,-1,dorothea,
MXI1,TTYH3,-1,dorothea,
MXI1,UBE2D3,-1,dorothea,
MXI1,UCKL1,-1,dorothea,
MXI1,VAV2,-1,dorothea,
MXI1,VGLL4,-1,dorothea,
MXI1,WDR81,-1,dorothea,
MXI1,WEE1,-1,dorothea,
MXI1,YY1,-1,dorothea,
MXI1,ZFP395,-1,dorothea,
MYBL2,MYC,1,dorothea,
MYBL2,ANXA2,1,dorothea,
MYBL2,ARID1A,1,dorothea,
MYBL2,BCAR3,1,dorothea,
MYBL2,CALD1,1,dorothea,
MYBL2,CDKN3,1,dorothea,
MYBL2,CENPF,1,dorothea,
MYBL2,CHD2,1,dorothea,
MYBL2,DEPDC1B,1,dorothea,
MYBL2,DST,1,dorothea,
MYBL2,FAM169A,1,dorothea,
MYBL2,INSIG2,1,dorothea,
MYBL2,LMNB1,1,dorothea,
MYBL2,MAP4K4,1,dorothea,
MYBL2,MAT2A,1,dorothea,
MYBL2,NAV2,1,dorothea,
MYBL2,SLX4IP,1,dorothea,
MYBL2,SYNJ2,1,dorothea,
MYBL2,TNIK,1,dorothea,
MYBL2,TOP2A,1,dorothea,
MYBL2,YAP1,1,dorothea,
MYBL2,ZFP608,1,dorothea,
MYC,ACADM,1,dorothea,
MYC,ACE,1,dorothea,
MYC,ACO2,1,dorothea,
MYC,ACOX1,1,dorothea,
MYC,ACP5,1,dorothea,
MYC,ACPP,1,dorothea,
MYC,ACTG1,1,dorothea,
MYC,ADCY9,1,dorothea,
MYC,AHSG,1,dorothea,
MYC,AIMP2,1,dorothea,
MYC,AKAP1,1,dorothea,
MYC,AKR1A1,1,dorothea,
MYC,ALG5,1,dorothea,
MYC,AMD1,1,dorothea,
MYC,AMD2,1,dorothea,
MYC,AMPD2,1,dorothea,
MYC,AMPD3,1,dorothea,
MYC,APC,1,dorothea,
MYC,APEX1,1,dorothea,
MYC,APP,1,dorothea,
MYC,AQR,1,dorothea,
MYC,ARF1,1,dorothea,
MYC,ARF4,1,dorothea,
MYC,ARFGAP2,1,dorothea,
MYC,ARSB,1,dorothea,
MYC,ASS1,1,dorothea,
MYC,ATF4,1,dorothea,
MYC,ATF7,1,dorothea,
MYC,BAX,1,dorothea,
MYC,BCL2L12,1,dorothea,
MYC,BCL3,1,dorothea,
MYC,BMP4,1,dorothea,
MYC,BRCA1,1,dorothea,
MYC,BRCA2,1,dorothea,
MYC,BRD7,-1,dorothea,
MYC,BSG,1,dorothea,
MYC,CASP8,1,dorothea,
MYC,CASP8AP2,1,dorothea,
MYC,CASP9,1,dorothea,
MYC,CBS,1,dorothea,
MYC,CBX3,1,dorothea,
MYC,CBX5,1,dorothea,
MYC,CCNA2,1,dorothea,
MYC,CCNB1,1,dorothea,
MYC,CCND1,-1,dorothea,
MYC,CCNE1,1,dorothea,
MYC,CCT5,1,dorothea,
MYC,CD63,1,dorothea,
MYC,CD79B,1,dorothea,
MYC,CDC25A,1,dorothea,
MYC,CDC25C,1,dorothea,
MYC,CDK4,1,dorothea,
MYC,CDK6,1,dorothea,
MYC,CEACAM1,1,dorothea,
MYC,CEBPA,-1,dorothea,
MYC,CFLAR,-1,dorothea,
MYC,CHRNB1,1,dorothea,
